Wochentag;Datum;Startzeit;Tage Saison;Max Kap;davon freie Kap;Auslastung %;Gesamt;MGL Gesa.;Gäste;Jugend;MGL 18-40;MGL 40-50;MGL 50-65;MGL 65+;Sperrung.;Internet
So;15.08.21;16:40 - 16:50;;4;0;1;4;4;0;2;0;2;0;0;0;4
Mo;16.08.21;11:20 - 11:30;;4;0;1;4;4;0;0;0;0;0;4;0;4
Fr;20.08.21;13:10 - 13:20;;4;0;1;4;2;2;0;0;0;1;1;0;3
Fr;20.08.21;14:00 - 14:10;;4;0;1;4;1;3;0;0;1;0;0;0;0
Fr;20.08.21;14:20 - 14:30;;4;0;1;4;2;2;0;0;0;1;1;0;4
Fr;20.08.21;14:40 - 14:50;;4;0;1;4;3;1;0;0;0;3;0;0;4
Fr;20.08.21;16:00 - 16:10;;4;0;1;4;2;2;0;0;0;0;2;0;4
Fr;20.08.21;17:30 - 17:40;;4;0;1;4;4;0;0;0;0;4;0;0;4
Sa;21.08.21;08:30 - 08:40;;4;0;1;4;4;0;1;1;0;2;0;0;3
Sa;21.08.21;12:30 - 12:40;;4;0;1;4;4;0;0;0;0;0;4;0;4
Sa;21.08.21;14:20 - 14:30;;4;0;1;4;4;0;3;0;0;1;0;0;0
Sa;21.08.21;16:30 - 16:40;;4;0;1;4;4;0;0;2;0;2;0;0;4
Sa;21.08.21;16:40 - 16:50;;4;0;1;4;4;0;0;0;1;3;0;0;4
So;22.08.21;09:40 - 09:50;;4;0;1;4;4;0;0;1;0;2;1;0;3
So;22.08.21;11:00 - 11:10;;4;0;1;4;4;0;0;0;0;0;4;0;4
So;22.08.21;11:30 - 11:40;;4;0;1;4;2;2;0;0;0;2;0;0;2
So;22.08.21;12:00 - 12:10;;4;0;1;4;4;0;1;1;1;1;0;0;4
So;22.08.21;12:10 - 12:20;;4;0;1;4;0;4;0;0;0;0;0;0;0
Mo;23.08.21;11:30 - 11:40;;4;0;1;4;4;0;0;0;0;0;4;0;1
Mo;23.08.21;11:40 - 11:50;;4;0;1;4;0;4;0;0;0;0;0;0;0
Mo;23.08.21;16:10 - 16:20;;4;0;1;4;4;0;2;0;0;2;0;0;4
Di;24.08.21;13:40 - 13:50;;4;0;1;4;2;2;0;0;0;0;2;0;0
Mi;25.08.21;09:50 - 10:00;;4;0;1;4;4;0;0;0;0;0;4;0;4
Mi;25.08.21;10:00 - 10:10;;4;0;1;4;0;4;0;0;0;0;0;0;0
Mi;25.08.21;17:20 - 17:30;;4;0;1;4;2;2;0;0;1;1;0;0;2
Mi;25.08.21;17:30 - 17:40;;4;0;1;4;4;0;0;0;1;3;0;0;4
Do;26.08.21;12:10 - 12:20;;4;0;1;4;3;1;0;0;0;0;3;0;4
Do;26.08.21;12:40 - 12:50;;4;0;1;4;4;0;1;3;0;0;0;0;3
Do;26.08.21;14:20 - 14:30;;4;0;1;4;4;0;0;3;0;1;0;0;4
Do;26.08.21;15:40 - 15:50;;4;0;1;4;3;1;0;1;0;1;1;0;3
Fr;27.08.21;08:30 - 08:40;;4;0;1;4;2;2;0;0;2;0;0;0;4
Fr;27.08.21;10:10 - 10:20;;4;0;1;4;4;0;3;1;0;0;0;0;0
Fr;27.08.21;10:20 - 10:30;;4;0;1;4;4;0;3;1;0;0;0;0;0
Fr;27.08.21;15:50 - 16:00;;4;0;1;4;3;1;0;2;0;1;0;0;4
Sa;28.08.21;14:00 - 14:10;;4;0;1;4;4;0;2;0;0;2;0;0;4
Sa;28.08.21;15:20 - 15:30;;4;0;1;4;4;0;0;0;0;0;4;0;4
Mo;30.08.21;11:00 - 11:10;;4;0;1;4;0;4;0;0;0;0;0;0;0
Di;31.08.21;14:10 - 14:20;;4;0;1;4;2;2;0;0;0;0;2;0;4
Di;31.08.21;15:30 - 15:40;;4;0;1;4;2;2;0;0;0;2;0;0;4
Mi;01.09.21;17:40 - 17:50;;4;0;1;4;4;0;0;0;1;3;0;0;4
Do;02.09.21;13:30 - 13:40;;4;0;1;4;0;4;0;0;0;0;0;0;0
Fr;03.09.21;13:20 - 13:30;;4;0;1;4;4;0;0;0;0;1;3;0;2
Fr;03.09.21;15:00 - 15:10;;4;0;1;4;3;1;0;0;0;3;0;0;3
Fr;03.09.21;15:30 - 15:40;;4;0;1;4;2;2;0;0;1;1;0;0;3
Fr;03.09.21;16:40 - 16:50;;4;0;1;4;4;0;0;0;1;3;0;0;3
Fr;03.09.21;17:10 - 17:20;;4;0;1;4;3;1;1;0;1;1;0;0;4
Fr;03.09.21;18:10 - 18:20;;4;0;1;4;4;0;0;0;0;4;0;0;4
Sa;04.09.21;09:40 - 09:50;;4;0;1;4;4;0;0;0;0;0;4;0;0
Sa;04.09.21;11:30 - 11:40;;4;0;1;4;4;0;2;0;0;2;0;0;0
Sa;04.09.21;13:00 - 13:10;;4;0;1;4;4;0;0;0;0;0;4;0;2
Sa;04.09.21;13:10 - 13:20;;4;0;1;4;4;0;3;0;1;0;0;0;4
Sa;04.09.21;14:20 - 14:30;;4;0;1;4;4;0;0;0;0;2;2;0;4
Sa;04.09.21;14:30 - 14:40;;4;0;1;4;2;2;0;0;0;2;0;0;4
Sa;04.09.21;17:50 - 18:00;;4;0;1;4;3;1;0;0;0;0;3;0;4
Sa;04.09.21;18:10 - 18:20;;4;0;1;4;4;0;2;0;2;0;0;0;4
So;05.09.21;17:00 - 17:10;;4;0;1;4;4;0;0;0;0;0;4;0;4
So;05.09.21;17:30 - 17:40;;4;0;1;4;4;0;0;0;0;4;0;0;4
So;05.09.21;18:00 - 18:10;;4;0;1;4;3;1;0;0;0;0;3;0;4
Di;07.09.21;17:30 - 17:40;;4;0;1;4;4;0;1;2;0;1;0;0;3
Di;07.09.21;18:40 - 18:50;;4;0;1;4;4;0;0;1;1;2;0;0;4
Mi;08.09.21;19:00 - 19:10;;4;0;1;4;4;0;0;0;2;2;0;0;4
Do;09.09.21;11:10 - 11:20;;4;0;1;4;0;4;0;0;0;0;0;0;0
Do;09.09.21;17:30 - 17:40;;4;0;1;4;4;0;2;0;0;2;0;0;4
Fr;10.09.21;17:10 - 17:20;;4;0;1;4;4;0;2;0;1;1;0;0;4
Sa;11.09.21;09:50 - 10:00;;4;0;1;4;4;0;0;0;1;2;1;0;0
Sa;11.09.21;10:00 - 10:10;;4;0;1;4;4;0;3;1;0;0;0;0;0
Sa;11.09.21;16:30 - 16:40;;4;0;1;4;4;0;0;0;2;2;0;0;4
Sa;11.09.21;16:50 - 17:00;;4;0;1;4;4;0;0;2;0;2;0;0;4
So;12.09.21;17:40 - 17:50;;4;0;1;4;4;0;0;0;1;3;0;0;4
So;12.09.21;18:10 - 18:20;;4;0;1;4;4;0;1;1;0;2;0;0;4
Mo;13.09.21;11:00 - 11:10;;4;0;1;4;0;4;0;0;0;0;0;0;0
Mo;13.09.21;11:20 - 11:30;;4;0;1;4;4;0;0;0;0;0;4;0;4
Di;14.09.21;11:00 - 11:10;;4;0;1;4;0;4;0;0;0;0;0;0;0
Di;14.09.21;16:20 - 16:30;;4;0;1;4;0;4;0;0;0;0;0;0;0
Mi;15.09.21;16:30 - 16:40;;4;0;1;4;4;0;0;0;2;2;0;0;4
Do;16.09.21;10:10 - 10:20;;4;0;1;4;4;0;0;0;0;0;4;0;0
Fr;17.09.21;08:30 - 08:40;;4;0;1;4;0;4;0;0;0;0;0;0;0
Fr;17.09.21;08:40 - 08:50;;4;0;1;4;1;3;0;0;0;1;0;0;0
Fr;17.09.21;08:50 - 09:00;;4;0;1;4;0;4;0;0;0;0;0;0;0
Fr;17.09.21;09:00 - 09:10;;4;0;1;4;1;3;0;0;0;1;0;0;0
Fr;17.09.21;09:10 - 09:20;;4;0;1;4;1;3;0;0;0;1;0;0;0
Fr;17.09.21;09:20 - 09:30;;4;0;1;4;1;3;0;0;0;1;0;0;0
Fr;17.09.21;09:30 - 09:40;;4;0;1;4;0;4;0;0;0;0;0;0;0
Fr;17.09.21;09:40 - 09:50;;4;0;1;4;0;4;0;0;0;0;0;0;0
Fr;17.09.21;09:50 - 10:00;;4;0;1;4;0;4;0;0;0;0;0;0;0
Fr;17.09.21;10:00 - 10:10;;4;0;1;4;0;4;0;0;0;0;0;0;0
Fr;17.09.21;10:10 - 10:20;;4;0;1;4;0;4;0;0;0;0;0;0;0
Fr;17.09.21;10:20 - 10:30;;4;0;1;4;0;4;0;0;0;0;0;0;0
Fr;17.09.21;10:30 - 10:40;;4;0;1;4;1;3;0;0;0;0;1;0;0
Fr;17.09.21;10:50 - 11:00;;4;0;1;4;1;3;0;0;1;0;0;0;0
Fr;17.09.21;11:00 - 11:10;;4;0;1;4;0;4;0;0;0;0;0;0;0
Fr;17.09.21;11:10 - 11:20;;4;0;1;4;0;4;0;0;0;0;0;0;0
Fr;17.09.21;11:20 - 11:30;;4;0;1;4;1;3;0;0;0;1;0;0;0
Fr;17.09.21;11:30 - 11:40;;4;0;1;4;1;3;0;0;0;1;0;0;0
Fr;17.09.21;11:50 - 12:00;;4;0;1;4;0;4;0;0;0;0;0;0;0
Fr;17.09.21;12:10 - 12:20;;4;0;1;4;0;4;0;0;0;0;0;0;0
Fr;17.09.21;12:20 - 12:30;;4;0;1;4;0;4;0;0;0;0;0;0;0
Fr;17.09.21;12:30 - 12:40;;4;0;1;4;1;3;0;0;0;1;0;0;0
Fr;17.09.21;12:40 - 12:50;;4;0;1;4;1;3;0;0;0;1;0;0;0
Fr;17.09.21;12:50 - 13:00;;4;0;1;4;0;4;0;0;0;0;0;0;0
Fr;17.09.21;13:10 - 13:20;;4;0;1;4;0;4;0;0;0;0;0;0;0
Fr;17.09.21;15:40 - 15:50;;4;0;1;4;4;0;0;1;2;1;0;0;4
Sa;18.09.21;09:50 - 10:00;;4;0;1;4;4;0;0;1;1;2;0;0;0
Sa;18.09.21;14:10 - 14:20;;4;0;1;4;4;0;0;1;0;1;2;0;4
Sa;18.09.21;15:20 - 15:30;;4;0;1;4;4;0;0;0;0;0;4;0;4
Sa;18.09.21;16:00 - 16:10;;4;0;1;4;2;2;0;0;0;2;0;0;4
So;19.09.21;15:50 - 16:00;;4;0;1;4;4;0;0;0;0;4;0;0;4
So;19.09.21;16:20 - 16:30;;4;0;1;4;4;0;0;0;0;0;4;0;4
Di;21.09.21;13:10 - 13:20;;4;0;1;4;0;4;0;0;0;0;0;0;0
Mi;22.09.21;17:50 - 18:00;;4;0;1;4;4;0;0;0;1;3;0;0;3
Fr;24.09.21;10:00 - 10:10;;4;0;1;4;2;2;0;0;0;0;2;0;2
Fr;24.09.21;13:00 - 13:10;;4;0;1;4;0;4;0;0;0;0;0;0;0
Fr;24.09.21;14:10 - 14:20;;4;0;1;4;3;1;1;0;1;1;0;0;3
Fr;24.09.21;14:30 - 14:40;;4;0;1;4;3;1;0;0;0;3;0;0;3
So;26.09.21;08:00 - 08:10;;4;0;1;4;4;0;0;0;3;1;0;0;4
So;26.09.21;08:30 - 08:40;;4;0;1;4;4;0;0;0;3;1;0;0;4
So;26.09.21;10:00 - 10:10;;4;0;1;4;2;2;0;0;0;2;0;0;0
So;26.09.21;10:30 - 10:40;;4;0;1;4;4;0;1;0;0;3;0;0;4
So;26.09.21;10:50 - 11:00;;4;0;1;4;4;0;0;0;0;0;4;0;4
So;26.09.21;12:20 - 12:30;;4;0;1;4;4;0;0;1;0;2;1;0;4
So;26.09.21;13:30 - 13:40;;4;0;1;4;4;0;0;0;0;1;3;0;4
So;26.09.21;14:10 - 14:20;;4;0;1;4;4;0;0;0;0;2;2;0;4
Mo;27.09.21;15:20 - 15:30;;4;0;1;4;4;0;0;0;0;0;4;0;4
Mi;29.09.21;07:30 - 07:40;;4;0;1;4;4;0;0;0;2;2;0;0;4
Mi;29.09.21;13:10 - 13:20;;4;0;1;4;4;0;0;0;0;1;3;0;0
Do;30.09.21;13:00 - 13:10;;4;0;1;4;2;2;0;0;0;1;1;0;1
Mi;06.10.21;10:00 - 10:10;;4;0;1;4;1;3;0;0;0;1;0;0;4
Fr;08.10.21;13:00 - 13:10;;4;0;1;4;4;0;0;0;0;1;3;0;4
Fr;08.10.21;15:00 - 15:10;;4;0;1;4;4;0;1;0;0;0;3;0;4
Sa;09.10.21;12:50 - 13:00;;4;0;1;4;4;0;0;0;0;0;4;0;4
Sa;09.10.21;13:10 - 13:20;;4;0;1;4;4;0;0;1;0;1;2;0;3
Sa;09.10.21;13:50 - 14:00;;4;0;1;4;4;0;0;1;0;3;0;0;4
Sa;09.10.21;14:50 - 15:00;;4;0;1;4;3;1;0;1;0;2;0;0;3
So;10.10.21;09:40 - 09:50;;4;0;1;4;4;0;1;1;0;2;0;0;0
So;10.10.21;11:40 - 11:50;;4;0;1;4;0;4;0;0;0;0;0;0;0
So;10.10.21;12:20 - 12:30;;4;0;1;4;4;0;0;0;0;0;4;0;4
So;10.10.21;12:30 - 12:40;;4;0;1;4;3;1;0;0;0;3;0;0;2
So;10.10.21;13:10 - 13:20;;4;0;1;4;4;0;0;0;1;3;0;0;4
So;10.10.21;13:50 - 14:00;;4;0;1;4;4;0;0;0;0;0;4;0;4
So;10.10.21;14:20 - 14:30;;4;0;1;4;3;1;0;1;0;1;1;0;0
Di;12.10.21;12:00 - 12:10;;4;0;1;4;2;2;0;0;0;1;1;0;3
Fr;15.10.21;12:40 - 12:50;;4;0;1;4;0;4;0;0;0;0;0;0;2
Fr;15.10.21;14:40 - 14:50;;4;0;1;4;2;2;0;0;0;0;2;0;0
Sa;16.10.21;09:30 - 09:40;;4;0;1;4;4;0;0;2;0;1;1;0;3
Sa;16.10.21;10:50 - 11:00;;4;0;1;4;4;0;0;0;0;2;2;0;4
Sa;16.10.21;11:00 - 11:10;;4;0;1;4;4;0;0;0;0;0;4;0;4
Sa;16.10.21;11:10 - 11:20;;4;0;1;4;4;0;0;0;0;0;4;0;4
Sa;16.10.21;13:30 - 13:40;;4;0;1;4;4;0;0;0;0;4;0;0;4
Sa;16.10.21;15:40 - 15:50;;4;0;1;4;1;3;0;0;0;1;0;0;4
So;17.10.21;10:50 - 11:00;;4;0;1;4;4;0;0;0;0;0;4;0;4
So;17.10.21;14:10 - 14:20;;4;0;1;4;4;0;0;0;0;0;4;0;4
So;17.10.21;14:20 - 14:30;;4;0;1;4;4;0;0;0;2;2;0;0;4
Mo;18.10.21;11:00 - 11:10;;4;0;1;4;4;0;0;0;0;0;4;0;4
Mo;18.10.21;11:20 - 11:30;;4;0;1;4;2;2;0;0;0;1;1;0;3
Mo;18.10.21;13:00 - 13:10;;4;0;1;4;0;4;0;0;0;0;0;0;0
Fr;22.10.21;13:40 - 13:50;;4;0;1;4;4;0;1;1;0;2;0;0;3
Fr;22.10.21;16:00 - 16:10;;4;0;1;4;4;0;1;0;1;0;2;0;4
Sa;23.10.21;11:00 - 11:10;;4;0;1;4;4;0;1;1;0;2;0;0;3
So;24.10.21;14:40 - 14:50;;4;0;1;4;4;0;0;0;0;2;2;0;2
Mo;25.10.21;11:00 - 11:10;;4;0;1;4;4;0;0;0;0;0;4;0;4
Mi;27.10.21;11:10 - 11:20;;4;0;1;4;4;0;0;0;0;0;4;0;4
Mi;27.10.21;12:00 - 12:10;;4;0;1;4;3;1;0;0;0;0;3;0;4
So;31.10.21;10:40 - 10:50;;4;0;1;4;4;0;0;0;0;0;4;0;4
So;31.10.21;11:50 - 12:00;;4;0;1;4;4;0;0;0;0;0;4;0;2
So;31.10.21;12:30 - 12:40;;4;0;1;4;3;1;0;0;0;3;0;0;4
So;31.10.21;15:20 - 15:30;;4;0;1;4;4;0;0;4;0;0;0;0;4
Mo;11.04.22;14:20 - 14:30;;4;0;1;4;4;0;0;0;0;0;4;0;4
Mi;13.04.22;10:00 - 10:10;;4;0;1;4;4;0;0;0;0;0;4;0;4
Mi;13.04.22;14:30 - 14:40;;4;0;1;4;4;0;0;0;0;4;0;0;0
Do;14.04.22;11:30 - 11:40;;4;0;1;4;3;1;0;0;0;0;3;0;0
Fr;15.04.22;09:40 - 09:50;;4;0;1;4;4;0;1;1;0;2;0;0;3
Fr;15.04.22;10:30 - 10:40;;4;0;1;4;4;0;0;0;0;1;3;0;4
Fr;15.04.22;11:10 - 11:20;;4;0;1;4;4;0;0;1;0;2;1;0;3
Fr;15.04.22;13:00 - 13:10;;4;0;1;4;4;0;1;1;0;2;0;0;3
Fr;15.04.22;13:20 - 13:30;;4;0;1;4;4;0;0;1;0;0;3;0;4
Fr;15.04.22;14:40 - 14:50;;4;0;1;4;4;0;2;0;2;0;0;0;4
Sa;16.04.22;10:10 - 10:20;;4;0;1;4;4;0;0;0;1;3;0;0;4
Sa;16.04.22;10:40 - 10:50;;4;0;1;4;0;4;0;0;0;0;0;0;0
Sa;16.04.22;14:10 - 14:20;;4;0;1;4;4;0;0;3;0;1;0;0;4
Sa;16.04.22;15:10 - 15:20;;4;0;1;4;4;0;1;0;1;0;2;0;4
Sa;16.04.22;15:30 - 15:40;;4;0;1;4;4;0;1;1;1;1;0;0;4
So;17.04.22;13:20 - 13:30;;4;0;1;4;4;0;1;1;0;2;0;0;3
So;17.04.22;13:50 - 14:00;;4;0;1;4;4;0;0;0;0;1;3;0;4
Mo;18.04.22;11:30 - 11:40;;4;0;1;4;4;0;0;0;0;0;4;0;4
Mo;18.04.22;12:00 - 12:10;;4;0;1;4;4;0;0;0;0;2;2;0;4
Mo;18.04.22;13:00 - 13:10;;4;0;1;4;3;1;0;2;0;1;0;0;4
Mo;18.04.22;13:30 - 13:40;;4;0;1;4;4;0;1;1;0;2;0;0;3
Mo;18.04.22;13:50 - 14:00;;4;0;1;4;4;0;0;1;1;2;0;0;4
Mo;18.04.22;15:20 - 15:30;;4;0;1;4;4;0;0;0;0;0;4;0;0
Di;19.04.22;10:30 - 10:40;;4;0;1;4;4;0;0;2;0;1;1;0;4
Mi;20.04.22;13:10 - 13:20;;4;0;1;4;4;0;0;0;0;1;3;0;0
Do;21.04.22;09:50 - 10:00;;4;0;1;4;4;0;0;0;0;0;4;0;0
Do;21.04.22;11:30 - 11:40;;4;0;1;4;4;0;0;0;0;0;4;0;0
Fr;22.04.22;16:30 - 16:40;;4;0;1;4;3;1;0;1;0;2;0;0;3
Sa;23.04.22;12:10 - 12:20;;4;0;1;4;4;0;0;0;0;1;3;0;4
Sa;23.04.22;12:20 - 12:30;;4;0;1;4;4;0;0;0;0;0;4;0;2
Sa;23.04.22;12:40 - 12:50;;4;0;1;4;4;0;0;0;0;0;4;0;4
Sa;23.04.22;14:00 - 14:10;;4;0;1;4;4;0;0;0;0;2;2;0;4
So;24.04.22;12:30 - 12:40;;4;0;1;4;4;0;0;0;0;0;4;0;4
Mi;27.04.22;09:50 - 10:00;;4;0;1;4;4;0;0;0;0;0;4;0;4
Mi;27.04.22;15:50 - 16:00;;4;0;1;4;0;4;0;0;0;0;0;0;0
Do;28.04.22;09:40 - 09:50;;4;0;1;4;4;0;0;0;0;0;4;0;0
Do;28.04.22;09:50 - 10:00;;4;0;1;4;4;0;0;0;0;0;4;0;0
Do;28.04.22;14:00 - 14:10;;4;0;1;4;0;4;0;0;0;0;0;0;0
Fr;29.04.22;15:30 - 15:40;;4;0;1;4;3;1;0;0;0;3;0;0;4
Sa;30.04.22;14:30 - 14:40;;4;0;1;4;4;0;2;0;2;0;0;0;4
Mo;02.05.22;14:00 - 14:10;;4;0;1;4;0;4;0;0;0;0;0;0;0
Di;03.05.22;13:30 - 13:40;;4;0;1;4;2;2;0;0;0;0;2;0;3
Mi;04.05.22;11:40 - 11:50;;4;0;1;4;4;0;0;0;0;0;4;0;4
Do;05.05.22;09:50 - 10:00;;4;0;1;4;4;0;0;0;0;0;4;0;0
Do;05.05.22;14:00 - 14:10;;4;0;1;4;0;4;0;0;0;0;0;0;0
Fr;06.05.22;15:40 - 15:50;;4;0;1;4;4;0;0;0;1;1;2;0;4
Fr;06.05.22;16:20 - 16:30;;4;0;1;4;4;0;2;0;1;1;0;0;4
Sa;07.05.22;11:30 - 11:40;;4;0;1;4;4;0;0;0;0;0;4;0;4
Sa;07.05.22;13:10 - 13:20;;4;0;1;4;0;4;0;0;0;0;0;0;0
Sa;07.05.22;16:20 - 16:30;;4;0;1;4;4;0;0;0;0;4;0;0;4
So;08.05.22;12:30 - 12:40;;4;0;1;4;4;0;0;0;0;4;0;0;4
So;08.05.22;15:40 - 15:50;;4;0;1;4;4;0;0;0;0;4;0;0;4
Mo;09.05.22;11:00 - 11:10;;4;0;1;4;1;3;0;0;0;0;1;0;0
Mo;09.05.22;11:10 - 11:20;;4;0;1;4;1;3;0;0;0;0;1;0;0
Mo;09.05.22;11:20 - 11:30;;4;0;1;4;0;4;0;0;0;0;0;0;0
Mo;09.05.22;11:30 - 11:40;;4;0;1;4;0;4;0;0;0;0;0;0;0
Mo;09.05.22;11:40 - 11:50;;4;0;1;4;0;4;0;0;0;0;0;0;0
Mo;09.05.22;11:50 - 12:00;;4;0;1;4;0;4;0;0;0;0;0;0;0
Mo;09.05.22;12:00 - 12:10;;4;0;1;4;0;4;0;0;0;0;0;0;0
Mo;09.05.22;12:10 - 12:20;;4;0;1;4;0;4;0;0;0;0;0;0;0
Mo;09.05.22;12:20 - 12:30;;4;0;1;4;0;4;0;0;0;0;0;0;0
Mo;09.05.22;12:40 - 12:50;;4;0;1;4;0;4;0;0;0;0;0;0;0
Mo;09.05.22;12:50 - 13:00;;4;0;1;4;0;4;0;0;0;0;0;0;0
Mo;09.05.22;13:00 - 13:10;;4;0;1;4;0;4;0;0;0;0;0;0;0
Mo;09.05.22;13:10 - 13:20;;4;0;1;4;0;4;0;0;0;0;0;0;0
Mo;09.05.22;13:20 - 13:30;;4;0;1;4;0;4;0;0;0;0;0;0;0
Mo;09.05.22;15:30 - 15:40;;4;0;1;4;2;2;0;0;0;0;2;0;4
Di;10.05.22;12:00 - 12:10;;4;0;1;4;4;0;0;0;0;0;4;0;4
Mi;11.05.22;18:00 - 18:10;;4;0;1;4;4;0;0;0;1;3;0;0;4
Do;12.05.22;11:40 - 11:50;;4;0;1;4;3;1;0;0;0;0;3;0;0
Fr;13.05.22;14:00 - 14:10;;4;0;1;4;4;0;1;1;0;2;0;0;4
Fr;13.05.22;15:10 - 15:20;;4;0;1;4;4;0;0;2;0;2;0;0;4
Fr;13.05.22;16:20 - 16:30;;4;0;1;4;4;0;0;0;1;3;0;0;4
Sa;14.05.22;09:30 - 09:40;;4;0;1;4;1;3;0;0;0;1;0;0;0
Sa;14.05.22;11:10 - 11:20;;4;0;1;4;4;0;1;0;2;1;0;0;4
Sa;14.05.22;11:30 - 11:40;;4;0;1;4;4;0;0;0;0;0;4;0;4
Sa;14.05.22;13:10 - 13:20;;4;0;1;4;0;4;0;0;0;0;0;0;0
Sa;14.05.22;14:20 - 14:30;;4;0;1;4;4;0;0;2;1;1;0;0;0
Sa;14.05.22;14:50 - 15:00;;4;0;1;4;4;0;0;0;0;0;4;0;4
Sa;14.05.22;15:20 - 15:30;;4;0;1;4;4;0;1;1;1;1;0;0;4
Sa;14.05.22;16:10 - 16:20;;4;0;1;4;4;0;0;0;0;1;3;0;2
Sa;14.05.22;16:30 - 16:40;;4;0;1;4;4;0;0;0;2;2;0;0;4
So;15.05.22;12:00 - 12:10;;4;0;1;4;4;0;0;0;0;4;0;0;4
So;15.05.22;13:00 - 13:10;;4;0;1;4;3;1;1;0;0;2;0;0;4
So;15.05.22;13:50 - 14:00;;4;0;1;4;4;0;1;1;0;2;0;0;3
So;15.05.22;14:30 - 14:40;;4;0;1;4;4;0;0;0;0;0;4;0;4
So;15.05.22;14:50 - 15:00;;4;0;1;4;4;0;0;1;0;3;0;0;4
So;15.05.22;15:20 - 15:30;;4;0;1;4;4;0;0;0;0;4;0;0;4
So;15.05.22;16:10 - 16:20;;4;0;1;4;4;0;1;1;0;2;0;0;4
Mi;18.05.22;10:30 - 10:40;;4;0;1;4;0;4;0;0;0;0;0;0;0
Mi;18.05.22;13:50 - 14:00;;4;0;1;4;4;0;0;0;0;1;3;0;0
Do;19.05.22;10:20 - 10:30;;4;0;1;4;4;0;0;0;0;0;4;0;0
Do;19.05.22;11:30 - 11:40;;4;0;1;4;4;0;0;0;0;0;4;0;0
Fr;20.05.22;08:40 - 08:50;;4;0;1;4;4;0;0;0;2;2;0;0;4
Sa;21.05.22;12:50 - 13:00;;4;0;1;4;4;0;0;0;0;4;0;0;4
Sa;21.05.22;13:00 - 13:10;;4;0;1;4;4;0;0;0;0;1;3;0;4
Sa;21.05.22;14:10 - 14:20;;4;0;1;4;4;0;0;0;0;3;1;0;4
Sa;21.05.22;16:20 - 16:30;;4;0;1;4;3;1;0;1;0;2;0;0;4
So;22.05.22;11:10 - 11:20;;4;0;1;4;2;2;0;0;0;1;1;0;0
So;22.05.22;11:30 - 11:40;;4;0;1;4;4;0;0;0;0;0;4;0;4
So;22.05.22;12:00 - 12:10;;4;0;1;4;4;0;0;0;0;0;4;0;4
So;22.05.22;13:00 - 13:10;;4;0;1;4;4;0;0;0;0;0;4;0;4
So;22.05.22;15:30 - 15:40;;4;0;1;4;2;2;0;0;0;2;0;0;0
Mo;23.05.22;11:10 - 11:20;;4;0;1;4;4;0;0;0;0;0;4;0;4
Mo;23.05.22;11:20 - 11:30;;4;0;1;4;0;4;0;0;0;0;0;0;4
Do;26.05.22;07:50 - 08:00;;4;0;1;4;4;0;1;1;0;2;0;0;3
Do;26.05.22;08:30 - 08:40;;4;0;1;4;4;0;0;2;0;1;1;0;3
Do;26.05.22;10:30 - 10:40;;4;0;1;4;4;0;0;0;0;4;0;0;4
Fr;27.05.22;09:40 - 09:50;;4;0;1;4;0;4;0;0;0;0;0;0;0
Fr;27.05.22;10:40 - 10:50;;4;0;1;4;4;0;1;0;2;1;0;0;4
Fr;27.05.22;10:50 - 11:00;;4;0;1;4;4;0;1;1;2;0;0;0;4
Sa;28.05.22;14:00 - 14:10;;4;0;1;4;4;0;0;0;2;2;0;0;4
Sa;28.05.22;14:30 - 14:40;;4;0;1;4;0;4;0;0;0;0;0;0;0
So;29.05.22;08:00 - 08:10;;4;0;1;4;2;2;0;0;0;2;0;0;0
So;29.05.22;08:10 - 08:20;;4;0;1;4;2;2;0;0;0;1;1;0;0
So;29.05.22;08:30 - 08:40;;4;0;1;4;2;2;0;0;0;0;2;0;0
So;29.05.22;08:40 - 08:50;;4;0;1;4;3;1;0;0;0;2;1;0;0
So;29.05.22;08:50 - 09:00;;4;0;1;4;2;2;0;0;0;2;0;0;0
So;29.05.22;09:00 - 09:10;;4;0;1;4;2;2;0;0;0;0;2;0;0
So;29.05.22;09:10 - 09:20;;4;0;1;4;4;0;0;0;0;0;4;0;0
So;29.05.22;09:20 - 09:30;;4;0;1;4;2;2;0;0;0;0;2;0;0
So;29.05.22;09:30 - 09:40;;4;0;1;4;4;0;0;0;0;2;2;0;0
So;29.05.22;09:40 - 09:50;;4;0;1;4;4;0;0;0;0;0;4;0;0
So;29.05.22;09:50 - 10:00;;4;0;1;4;4;0;0;0;0;0;4;0;0
So;29.05.22;10:00 - 10:10;;4;0;1;4;2;2;0;0;1;1;0;0;0
So;29.05.22;10:10 - 10:20;;4;0;1;4;2;2;0;0;0;0;2;0;0
So;29.05.22;10:20 - 10:30;;4;0;1;4;2;2;0;0;0;2;0;0;0
So;29.05.22;10:30 - 10:40;;4;0;1;4;2;2;0;0;0;0;2;0;0
So;29.05.22;10:40 - 10:50;;4;0;1;4;4;0;0;0;0;0;4;0;0
So;29.05.22;10:50 - 11:00;;4;0;1;4;3;1;0;0;0;0;3;0;0
So;29.05.22;11:00 - 11:10;;4;0;1;4;0;4;0;0;0;0;0;0;0
So;29.05.22;11:10 - 11:20;;4;0;1;4;1;3;0;0;0;0;1;0;0
So;29.05.22;11:20 - 11:30;;4;0;1;4;4;0;0;0;1;3;0;0;0
